id,filtered_words,features,label_index
R159,"['opportunity', 'mouth', 'trial', 'standard', 'become.', 'drop', 'career', 'house.', 'prepare', 'sound', 'tree', 'last.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[2286,2967,3039,3410,3614,3756,4506,4687,4930,5871,6166,6976,7497,8577,9034,9144,9462,9714],[4.270695952029551,4.137164559405029,4.607168188650764,3.7316994512968646,0.6832166123573445,4.607168188650764,0.691153161953081,0.6871770135734415,4.137164559405029,4.830311739964974,4.607168188650764,4.830311739964974,4.607168188650764,4.607168188650764,2.920769235080536,2.7508701982851385,0.691153161953081,5.117993812416755])",1.0
R029,"['shake', 'guess', 'system', 'manage.', 'remember', 'return', 'style', 'certainly', 'safe', 'drive.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[635,673,2180,2483,3614,3996,4506,4687,5685,7642,8000,8660,9034,9144,9391,9462],[4.830311739964974,4.137164559405029,4.607168188650764,4.42484663185681,0.6832166123573445,4.019381523748645,0.691153161953081,0.6871770135734415,4.607168188650764,4.607168188650764,4.42484663185681,3.577548771469606,2.920769235080536,2.7508701982851385,3.8187108282864943,0.691153161953081])",1.0
R126,"['understand', 'list', 'tough', 'eat', 'matter', 'weight.', 'outside', 'art', 'artist', 'garden', 'someone', 'training.', 'company', 'accept', 'statement', 'human', 'try', 'memory.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[288,942,2402,2657,2764,3614,3671,4506,4687,4693,5447,5936,6079,6487,7066,7276,7854,8303,8568,8728,8931,9462,9817],[4.607168188650764,3.914021008090819,4.019381523748645,3.6516567436233283,5.523458920524919,0.6832166123573445,4.019381523748645,0.691153161953081,0.6871770135734415,3.914021008090819,3.3262343431887,3.8187108282864943,5.117993812416755,3.577548771469606,2.849310271098391,4.42484663185681,4.019381523748645,4.137164559405029,3.8187108282864943,3.6516567436233283,4.270695952029551,0.691153161953081,3.7316994512968646])",1.0
R132,"['movement', 'worker', 'sometimes', 'nearly.', 'picture', 'join', 'like', 'already', 'tax', 'start', 'clearly.', 'month', 'word', 'lead', 'almost', 'brother', 'sure.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[291,594,1173,1985,2437,2481,2676,2996,3330,3519,3614,4506,4687,5047,5294,5356,5741,5869,6587,8566,8952,9462],[3.914021008090819,4.137164559405029,4.830311739964974,5.523458920524919,5.117993812416755,4.270695952029551,3.6516567436233283,3.577548771469606,3.914021008090819,4.019381523748645,0.6832166123573445,0.691153161953081,0.6871770135734415,2.7200985396183848,4.019381523748645,4.137164559405029,3.8187108282864943,4.137164559405029,3.8187108282864943,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
R025,"['business', 'class', 'surface', 'human', 'environment', 'even.', 'social', 'operation', 'dinner', 'black', 'activity', 'shoulder', 'maybe.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[823,1948,2240,2407,2875,3556,3614,4007,4506,4687,5374,5922,6756,7177,7281,8110,8303,9462],[4.42484663185681,4.019381523748645,3.8187108282864943,4.607168188650764,5.117993812416755,2.849310271098391,0.6832166123573445,4.137164559405029,0.691153161953081,0.6871770135734415,3.914021008090819,4.830311739964974,3.577548771469606,4.137164559405029,0.6753425559264385,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
F214,"['particular', 'item', 'yet', 'partner', 'question', 'record.', 'matter', 'begin', 'yet', 'space.', 'piece', 'site', 'full', 'product.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[116,503,924,1098,1513,1916,2402,2947,3133,3892,4037,4270,5850,5891,6747,7281,7936,8338,8897,8984],[4.137164559405029,0.691153161953081,5.523458920524919,3.914021008090819,3.8187108282864943,4.42484663185681,4.019381523748645,3.6516567436233283,4.830311739964974,2.5530444549552183,7.463398902593729,4.830311739964974,0.691153161953081,4.607168188650764,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081,3.914021008090819,4.019381523748645])",0.0
R177,"['people', 'less', 'positive', 'blood', 'continue.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1,1195,2359,3614,4263,4506,4687,6221,6944,9462],[5.117993812416755,4.019381523748645,5.117993812416755,0.6832166123573445,4.42484663185681,0.691153161953081,0.6871770135734415,5.523458920524919,2.7508701982851385,0.691153161953081])",1.0
R196,"['director', 'buy', 'audience', 'write', 'important.', 'produce', 'likely', 'drug', 'hospital', 'effort.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[80,309,1312,1648,1853,2912,3065,3614,4506,4687,4930,4991,5432,5445,7860,9462],[3.577548771469606,3.914021008090819,4.830311739964974,4.137164559405029,4.42484663185681,5.523458920524919,5.117993812416755,0.6832166123573445,0.691153161953081,0.6871770135734415,4.137164559405029,2.6902455764687034,2.6902455764687034,4.270695952029551,2.958509563063383,0.691153161953081])",1.0
R135,"['difficult', 'large', 'name', 'win.', 'study', 'sit', 'tough', 'type.', 'buy', 'medical', 'four', 'raise', 'much', 'order', 'source.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[15,80,524,1226,1243,1712,3527,3614,3707,4224,4506,4687,4991,5432,5447,6436,6946,7022,8268,9462,9700],[4.137164559405029,3.577548771469606,3.8187108282864943,4.42484663185681,4.42484663185681,4.270695952029551,4.270695952029551,0.6832166123573445,5.523458920524919,4.830311739964974,0.691153161953081,0.6871770135734415,2.6902455764687034,2.6902455764687034,3.3262343431887,5.117993812416755,4.019381523748645,4.137164559405029,3.5085558999826545,0.691153161953081,5.117993812416755])",1.0
F152,"['ability', 'benefit', 'room', 'base', 'different.', 'around', 'send', 'least', 'section', 'final', 'per.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[494,503,1236,1634,1653,2259,3409,3681,5523,5653,5850,6197,6968,7281,7936,8173,8338,9813],[4.830311739964974,0.691153161953081,4.607168188650764,4.137164559405029,4.607168188650764,2.7826188965997183,5.117993812416755,4.019381523748645,4.270695952029551,4.019381523748645,0.691153161953081,3.914021008090819,3.914021008090819,0.6753425559264385,0.691153161953081,3.5085558999826545,0.691153161953081,2.997730276216664])",0.0
F180,"['toward', 'student', 'final.', 'single', 'thing', 'with.', 'marriage', 'week', 'manage', 'others', 'worker', 'finish.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,2101,2676,3194,3536,3857,3892,5122,5850,6229,6747,6940,7281,7640,7688,7883,7889,7936,8338],[0.691153161953081,5.117993812416755,3.6516567436233283,4.137164559405029,4.270695952029551,4.019381523748645,2.5530444549552183,4.270695952029551,0.691153161953081,4.019381523748645,2.5530444549552183,4.42484663185681,0.6753425559264385,5.117993812416755,5.117993812416755,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081])",0.0
F003,"['enough', 'outside', 'late', 'black', 'significant', 'bring', 'evening.', 'time', 'attention', 'put.', 'conference', 'learn', 'buy', 'forget', 'board', 'alone.', 'church', 'two', 'claim', 'government', 'war', 'expect.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[80,503,1273,1948,2259,3057,3079,3144,3892,4011,4728,4748,5476,5657,5850,5967,6747,7146,7281,7454,7936,8157,8219,8338,8552,8568,8719,8937,9925],[3.577548771469606,0.691153161953081,3.6516567436233283,4.019381523748645,2.7826188965997183,4.607168188650764,3.8187108282864943,4.42484663185681,2.5530444549552183,5.117993812416755,3.7316994512968646,4.137164559405029,5.117993812416755,4.42484663185681,0.691153161953081,4.137164559405029,2.5530444549552183,4.137164559405029,0.6753425559264385,4.42484663185681,0.691153161953081,3.577548771469606,5.117993812416755,0.691153161953081,3.914021008090819,3.8187108282864943,4.137164559405029,4.607168188650764,5.523458920524919])",0.0
F244,"['power', 'newspaper', 'help', 'time', 'peace.', 'course', 'side', 'baby', 'drug.', 'necessary', 'one', 'top.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,815,1348,3056,3238,3486,3652,3980,4921,4944,5850,6083,7281,7936,7979,8157,8338,9347,9781],[0.691153161953081,4.42484663185681,4.270695952029551,3.914021008090819,4.42484663185681,2.849310271098391,3.8187108282864943,5.117993812416755,2.849310271098391,5.523458920524919,0.691153161953081,5.523458920524919,0.6753425559264385,0.691153161953081,4.270695952029551,3.577548771469606,0.691153161953081,3.914021008090819,4.270695952029551])",0.0
F194,"['success', 'poor.', 'agency', 'evening', 'quickly.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,765,2066,2613,3818,5286,5850,7281,7936,8338,9828,9876],[0.691153161953081,4.019381523748645,2.7508701982851385,5.523458920524919,4.270695952029551,4.830311739964974,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,2.7508701982851385])",0.0
R044,"['majority', 'reveal', 'degree', 'common', 'budget.', 'truth', 'sure', 'five', 'mind.', 'student', 'staff', 'often', 'car.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[7,1222,1507,1821,2069,3536,3614,4506,4687,5974,6224,6332,6764,6944,8290,9244,9462,9943],[4.42484663185681,5.117993812416755,4.137164559405029,3.6516567436233283,4.137164559405029,4.270695952029551,0.6832166123573445,0.691153161953081,0.6871770135734415,4.137164559405029,4.270695952029551,5.117993812416755,4.607168188650764,2.7508701982851385,4.607168188650764,4.607168188650764,0.691153161953081,3.914021008090819])",1.0
R141,"['policy', 'foreign', 'help', 'market.', 'game', 'situation', 'thing', 'summer', 'activity.', 'another', 'democratic', 'happen', 'thus', 'guy', 'old.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[94,2812,3136,3614,3857,4142,4506,4687,4704,5606,5684,6206,7417,8166,8353,8975,9034,9144,9347,9462,9481],[4.137164559405029,4.830311739964974,4.019381523748645,0.6832166123573445,4.019381523748645,3.6516567436233283,0.691153161953081,0.6871770135734415,3.7316994512968646,4.42484663185681,4.607168188650764,4.019381523748645,4.830311739964974,4.137164559405029,4.019381523748645,4.607168188650764,2.920769235080536,2.7508701982851385,3.914021008090819,0.691153161953081,3.914021008090819])",1.0
R188,"['first', 'reflect', 'simply', 'game', 'law', 'hospital.', 'cause', 'short', 'tax', 'wait', 'military', 'sort.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[316,821,934,1262,1642,2059,3614,3979,4506,4687,5321,5477,5877,6403,6587,8975,9311,9462],[3.6516567436233283,2.849310271098391,5.117993812416755,4.830311739964974,3.914021008090819,2.6330871626287546,0.6832166123573445,4.137164559405029,0.691153161953081,0.6871770135734415,3.8187108282864943,4.137164559405029,4.607168188650764,4.019381523748645,3.8187108282864943,4.607168188650764,5.117993812416755,0.691153161953081])",1.0
F010,"['similar', 'sure', 'price', 'school', 'soldier', 'seek', 'article.', 'reality', 'career', 'late.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[171,503,650,680,1738,1821,2679,4141,4930,5850,6151,6340,7046,7281,7936,8338],[3.914021008090819,0.691153161953081,2.958509563063383,4.270695952029551,4.019381523748645,3.6516567436233283,4.019381523748645,4.270695952029551,4.137164559405029,0.691153161953081,5.117993812416755,5.523458920524919,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R106,"['fine', 'necessary', 'result', 'image', 'get.', 'environment', 'safe', 'hope', 'true.', 'seem', 'way', 'movie', 'power', 'past', 'site.', 'black', 'prove', 'car', 'girl', 'fact.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[399,1029,1439,1948,2147,2407,2588,3056,3614,3674,4506,4648,4687,5214,5303,5493,6000,6431,7642,7979,9034,9144,9192,9275,9391,9462],[4.42484663185681,3.8187108282864943,4.137164559405029,4.019381523748645,4.830311739964974,4.607168188650764,4.137164559405029,3.914021008090819,0.6832166123573445,4.42484663185681,0.691153161953081,4.830311739964974,0.6871770135734415,4.137164559405029,4.270695952029551,5.117993812416755,3.8187108282864943,4.830311739964974,4.607168188650764,4.270695952029551,2.920769235080536,2.7508701982851385,5.117993812416755,4.270695952029551,3.8187108282864943,0.691153161953081])",1.0
R049,"['traditional', 'medical', 'find', 'white', 'job.', 'pm', 'value', 'talk', 'whether', 'approach', 'community', 'issue', 'forward.', 'describe', 'step', 'fast', 'head', 'answer', 'break.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1064,1558,1886,2636,3095,3406,3614,3619,4486,4506,4687,5843,6616,7026,7066,7085,7403,7510,8174,8268,8925,9263,9462,9640],[4.830311739964974,4.019381523748645,5.523458920524919,4.830311739964974,4.270695952029551,3.8187108282864943,0.6832166123573445,4.830311739964974,5.117993812416755,0.691153161953081,0.6871770135734415,4.270695952029551,4.607168188650764,4.270695952029551,2.849310271098391,3.914021008090819,4.270695952029551,4.019381523748645,4.019381523748645,3.5085558999826545,4.830311739964974,4.42484663185681,0.691153161953081,4.607168188650764])",1.0
R144,"['central', 'fall', 'employee', 'kid.', 'project', 'direction', 'cost', 'tend', 'option', 'wide.', 'wish', 'product', 'free.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[447,495,856,1810,2230,3614,3729,4321,4391,4490,4506,4687,4991,5432,6548,8554,8928,9462,9613],[4.137164559405029,4.019381523748645,5.523458920524919,3.914021008090819,4.270695952029551,0.6832166123573445,4.019381523748645,5.117993812416755,4.607168188650764,4.019381523748645,0.691153161953081,0.6871770135734415,2.6902455764687034,2.6902455764687034,4.607168188650764,4.42484663185681,4.42484663185681,0.691153161953081,3.7316994512968646])",1.0
F199,"['despite', 'open', 'try', 'economic', 'condition', 'board.', 'north', 'forget', 'physical', 'check', 'apply.', 'face', 'month', 'half', 'recognize', 'side', 'growth', 'news.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[320,503,1195,1301,1392,1778,1780,3486,3901,4034,4693,4921,5305,5328,5741,5783,5850,7146,7281,7936,8171,8338,8649,9144,9781],[3.577548771469606,0.691153161953081,4.019381523748645,3.914021008090819,4.607168188650764,4.137164559405029,3.8187108282864943,2.849310271098391,3.8187108282864943,3.8187108282864943,3.914021008090819,2.849310271098391,5.523458920524919,3.2721671219184243,3.8187108282864943,3.914021008090819,0.691153161953081,4.137164559405029,0.6753425559264385,0.691153161953081,3.914021008090819,0.691153161953081,4.42484663185681,2.7508701982851385,4.270695952029551])",0.0
F215,"['capital', 'key', 'may', 'process.', 'ago', 'cold', 'exist', 'language', 'dark.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1716,1896,3131,3892,3920,5850,6541,6602,6717,6747,7281,7936,8077,8338,9160],[0.691153161953081,4.137164559405029,4.137164559405029,4.607168188650764,2.5530444549552183,4.270695952029551,0.691153161953081,4.42484663185681,4.137164559405029,4.830311739964974,2.5530444549552183,0.6753425559264385,0.691153161953081,5.117993812416755,0.691153161953081,4.270695952029551])",0.0
R176,"['trouble', 'day', 'might', 'eight.', 'nearly', 'bank', 'song', 'describe', 'increase', 'act', 'compare.', 'whole', 'charge', 'season.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[460,627,2866,2909,3614,3924,4506,4570,4687,6812,6928,7085,7140,7350,7963,8982,9034,9133,9144,9462],[5.117993812416755,4.42484663185681,4.137164559405029,4.137164559405029,0.6832166123573445,4.270695952029551,0.691153161953081,5.523458920524919,0.6871770135734415,4.019381523748645,4.42484663185681,3.914021008090819,4.830311739964974,3.914021008090819,4.607168188650764,3.914021008090819,2.920769235080536,4.830311739964974,2.7508701982851385,0.691153161953081])",1.0
F105,"['rather', 'live', 'within', 'sense', 'impact', 'somebody', 'entire.', 'television', 'keep', 'improve', 'weight', 'skill.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[493,503,656,1972,2408,2837,3089,4377,5447,5850,6241,7281,7936,8004,8338,8713,9594,9817],[4.607168188650764,0.691153161953081,5.117993812416755,4.270695952029551,3.8187108282864943,4.137164559405029,3.8187108282864943,2.60568818844064,3.3262343431887,0.691153161953081,5.117993812416755,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,3.914021008090819,4.270695952029551,3.7316994512968646])",0.0
F031,"['likely', 'marriage', 'bring', 'different', 'fear', 'report.', 'economy', 'lead', 'edge', 'whole', 'memory', 'full.', 'modern', 'seem', 'arrive', 'seven', 'open', 'mrs.', 'specific', 'listen', 'four', 'large', 'sit', 'fund.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[217,309,429,503,627,641,1243,1256,2059,2336,2588,3057,3921,5356,5432,5783,5850,6229,6623,6683,6941,6946,7022,7281,7391,7850,7860,7936,8338,8993,9513],[4.270695952029551,3.914021008090819,4.019381523748645,0.691153161953081,4.42484663185681,4.607168188650764,4.42484663185681,3.125563647726549,2.6330871626287546,4.019381523748645,4.137164559405029,4.607168188650764,4.270695952029551,4.137164559405029,2.6902455764687034,3.914021008090819,0.691153161953081,4.019381523748645,4.830311739964974,4.607168188650764,4.270695952029551,4.019381523748645,4.137164559405029,0.6753425559264385,4.019381523748645,4.42484663185681,2.958509563063383,0.691153161953081,0.691153161953081,5.117993812416755,4.137164559405029])",0.0
R206,"['indicate', 'whether', 'thank', 'artist', 'red.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1687,3406,3614,4506,4687,6485,7066,8931,9462,9948],[3.8187108282864943,3.8187108282864943,0.6832166123573445,0.691153161953081,0.6871770135734415,4.607168188650764,2.849310271098391,4.270695952029551,0.691153161953081,5.523458920524919])",1.0
F238,"['carry', 'mind', 'history', 'carry', 'line.', 'serve', 'feel', 'save', 'sit.', 'fall', 'yes', 'congress', 'new', 'score', 'tax', 'push.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[454,503,585,1725,1927,2115,2778,3115,3184,3729,3892,4520,5044,5850,6543,6587,6747,7074,7281,7936,8338,8728],[7.017111799965309,0.691153161953081,3.8187108282864943,4.270695952029551,4.137164559405029,5.523458920524919,5.523458920524919,4.607168188650764,2.8154087194227095,4.019381523748645,2.5530444549552183,4.137164559405029,4.42484663185681,0.691153161953081,5.117993812416755,3.8187108282864943,2.5530444549552183,3.5085558999826545,0.6753425559264385,0.691153161953081,0.691153161953081,3.6516567436233283])",0.0
R027,"['follow', 'writer', 'bad', 'game', 'whom.', 'meeting', 'policy', 'role', 'first', 'stay', 'anything.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[20,433,735,821,2059,3350,3614,4142,4506,4687,6403,6906,7751,7956,8975,9367,9462],[4.019381523748645,4.607168188650764,4.270695952029551,2.849310271098391,2.6330871626287546,4.137164559405029,0.6832166123573445,3.6516567436233283,0.691153161953081,0.6871770135734415,4.019381523748645,4.42484663185681,5.523458920524919,4.607168188650764,4.607168188650764,4.137164559405029,0.691153161953081])",1.0
F169,"['world', 'late', 'figure', 'leave', 'market', 'win.', 'present', 'white', 'instead', 'record', 'board', 'account.', 'ready', 'culture', 'land.', 'bag', 'although', 'goal', 'consider', 'purpose', 'heavy', 'finally.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[312,415,503,1619,2259,2657,2913,3079,4110,4347,4527,5089,5843,5850,6436,6557,7281,7454,7779,7936,8089,8130,8338,8645,8949,9123,9211,9360,9813],[3.8187108282864943,4.270695952029551,0.691153161953081,4.830311739964974,2.7826188965997183,3.6516567436233283,3.577548771469606,3.8187108282864943,3.914021008090819,4.137164559405029,4.270695952029551,4.137164559405029,4.270695952029551,0.691153161953081,5.117993812416755,4.607168188650764,0.6753425559264385,4.42484663185681,3.914021008090819,0.691153161953081,4.42484663185681,4.42484663185681,0.691153161953081,3.7316994512968646,4.019381523748645,5.117993812416755,4.42484663185681,4.270695952029551,2.997730276216664])",0.0
F208,"['fight', 'federal', 'manage.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,633,650,2483,2526,5850,7281,7936,8338],[0.691153161953081,4.607168188650764,2.958509563063383,4.42484663185681,4.607168188650764,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
F212,"['particular', 'increase', 'north', 'marriage.', 'important', 'future', 'enough', 'song.', 'pick', 'forward', 'mind', 'school', 'floor.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,1344,1778,1967,2679,2920,3184,4748,5850,6488,6934,7281,7372,7860,7936,7963,8338,8411,8984],[0.691153161953081,3.125563647726549,5.117993812416755,4.137164559405029,4.42484663185681,4.019381523748645,4.830311739964974,2.8154087194227095,4.137164559405029,0.691153161953081,4.270695952029551,5.117993812416755,0.6753425559264385,4.42484663185681,2.958509563063383,0.691153161953081,4.607168188650764,0.691153161953081,3.125563647726549,4.019381523748645])",0.0
F032,"['cultural', 'list', 'performance', 'clear', 'debate.', 'truth', 'teacher', 'firm', 'effect', 'fact', 'affect', 'base.', 'born', 'fund', 'parent', 'ten', 'stand', 'give.', 'tax', 'everyone', 'figure', 'nor.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1611,2069,3479,4110,4377,4638,5085,5850,6055,6324,6587,6838,6886,7215,7281,7936,8338,8439,8708,8728,8759,8893,8894,9233,9351,9545,9932],[0.691153161953081,3.8187108282864943,4.137164559405029,5.117993812416755,3.914021008090819,2.60568818844064,4.137164559405029,3.7316994512968646,0.691153161953081,3.914021008090819,4.270695952029551,3.8187108282864943,4.830311739964974,3.4440173788450834,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,5.117993812416755,4.137164559405029,3.6516567436233283,5.117993812416755,4.42484663185681,4.270695952029551,3.8187108282864943,4.607168188650764,4.42484663185681,4.270695952029551])",0.0
F109,"['possible', 'manage.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,2483,4377,5850,6100,7281,7936,8338],[0.691153161953081,4.42484663185681,2.60568818844064,0.691153161953081,4.019381523748645,0.6753425559264385,0.691153161953081,0.691153161953081])",0.0
R111,"['public', 'century', 'and.', 'usually', 'doctor', 'relate', 'suffer', 'chair.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[777,988,1584,1770,2086,2990,3614,4506,4687,6135,6944,7841,9462],[4.270695952029551,4.137164559405029,5.523458920524919,2.8154087194227095,4.42484663185681,4.830311739964974,0.6832166123573445,0.691153161953081,0.6871770135734415,4.830311739964974,2.7508701982851385,3.6516567436233283,0.691153161953081])",1.0
F078,"['evening', 'ask', 'visit', 'hope', 'owner', 'world.', 'general', 'husband', 'mrs', 'imagine', 'stop.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,698,3507,5286,5301,5465,5850,6000,6053,6287,6917,7208,7281,7936,8338,9751],[0.691153161953081,2.958509563063383,4.270695952029551,4.270695952029551,4.830311739964974,3.5085558999826545,3.914021008090819,0.691153161953081,3.8187108282864943,4.019381523748645,3.8187108282864943,4.830311739964974,4.270695952029551,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
R105,"['thousand', 'trade', 'plan.', 'water', 'quality', 'film.', 'treatment', 'century', 'daughter', 'focus.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[419,2589,3506,3614,4506,4687,4991,5183,5432,6798,7623,7841,8015,8016,9087,9462],[4.607168188650764,3.914021008090819,4.42484663185681,0.6832166123573445,0.691153161953081,0.6871770135734415,2.6902455764687034,5.117993812416755,2.6902455764687034,4.42484663185681,4.42484663185681,3.6516567436233283,4.137164559405029,5.117993812416755,4.830311739964974,0.691153161953081])",1.0
F196,"['member', 'meet', 'manager.', 'say', 'newspaper', 'different', 'include', 'why.', 'various', 'daughter', 'loss', 'product', 'decide', 'end.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[447,503,2259,2953,3238,4959,5329,5850,5862,6647,6683,6740,6790,7161,7281,7623,7936,8293,8338,9813,9940],[4.137164559405029,0.691153161953081,2.7826188965997183,4.270695952029551,4.42484663185681,5.117993812416755,4.270695952029551,0.691153161953081,4.019381523748645,3.914021008090819,4.607168188650764,5.523458920524919,3.8187108282864943,5.117993812416755,0.6753425559264385,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,2.997730276216664,3.914021008090819])",0.0
F118,"['institution', 'chair', 'speak', 'act', 'role', 'fast.', 'decade', 'right', 'usually', 'way', 'shake.', 'provide', 'imagine', 'ability', 'stop', 'general', 'part', 'decade.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,681,796,997,1790,2066,2990,3243,3350,3681,4732,4831,5301,5465,5850,5946,6030,6176,6928,7281,7936,8338,8740,9391,9876],[0.691153161953081,4.830311739964974,4.270695952029551,5.117993812416755,4.019381523748645,2.7508701982851385,4.830311739964974,4.830311739964974,4.137164559405029,4.019381523748645,4.137164559405029,5.117993812416755,3.5085558999826545,3.914021008090819,0.691153161953081,4.830311739964974,4.270695952029551,4.830311739964974,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,3.914021008090819,3.8187108282864943,2.7508701982851385])",0.0
F077,"['present', 'someone', 'prove.', 'statement', 'raise', 'agency.', 'close', 'degree.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1051,3497,3527,3671,3892,4928,5105,5850,6747,7281,7936,8130,8338,9817],[0.691153161953081,5.117993812416755,4.137164559405029,4.270695952029551,4.019381523748645,2.5530444549552183,4.42484663185681,5.523458920524919,0.691153161953081,2.5530444549552183,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,3.7316994512968646])",0.0
F070,"['public', 'involve', 'mean.', 'including', 'either', 'significant', 'leader', 'draw', 'morning.', 'human', 'drug', 'manager', 'power', 'find.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1526,1652,1770,2259,3056,4115,5850,6271,7281,7334,7359,7860,7936,8167,8303,8338,8457,8552,9126,9813],[0.691153161953081,4.270695952029551,4.137164559405029,2.8154087194227095,2.7826188965997183,3.914021008090819,5.523458920524919,0.691153161953081,4.019381523748645,0.6753425559264385,3.8187108282864943,5.523458920524919,2.958509563063383,0.691153161953081,3.8187108282864943,4.137164559405029,0.691153161953081,4.607168188650764,3.914021008090819,4.270695952029551,2.997730276216664])",0.0
F041,"['structure', 'old', 'ahead', 'campaign', 'goal', 'recognize.', 'organization', 'shoulder', 'last', 'quite', 'either', 'box.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,1364,2066,2996,3989,5089,5850,6056,6675,6756,7083,7281,7381,7936,8268,8338,8774,9126,9876],[0.691153161953081,4.137164559405029,2.7508701982851385,3.577548771469606,4.019381523748645,4.137164559405029,0.691153161953081,4.607168188650764,4.270695952029551,3.577548771469606,4.607168188650764,0.6753425559264385,5.117993812416755,0.691153161953081,3.5085558999826545,0.691153161953081,4.42484663185681,4.270695952029551,2.7508701982851385])",0.0
